timestamp_cet,air_temperature,humidity,wind_gust_max_10min,wind_speed_avg_10min,wind_force_avg_10min,wind_direction,windchill,water_temperature,barometric_pressure_qfe,dew_point
2021-01-02T14:30:00,2.6,80.0,3.5,1.3,1.0,341.0,2.2,6.7,960.2,-0.5
2021-01-02T14:40:00,2.6,80.0,3.3,1.3,1.0,356.0,2.3,6.7,960.3,-0.5
2021-01-02T14:50:00,2.6,80.0,3.8,1.4,1.0,353.0,1.9,6.7,960.3,-0.6
2021-01-02T15:00:00,2.5,79.0,3.6,1.3,1.0,351.0,2.1,6.7,960.3,-0.6
2021-01-02T15:10:00,2.5,79.0,3.1,1.4,1.0,354.0,2.3,6.7,960.3,-0.7
2021-01-02T15:20:00,2.5,79.0,4.0,1.3,1.0,349.0,2.2,6.7,960.3,-0.8
2021-01-02T15:30:00,2.5,79.0,4.3,1.7,2.0,354.0,1.5,6.7,960.3,-0.9
2021-01-02T15:40:00,2.5,79.0,3.3,1.1,1.0,347.0,2.3,6.7,960.4,-0.8
2021-01-02T15:50:00,2.5,79.0,3.8,1.3,1.0,359.0,2.0,6.7,960.4,-0.8
2021-01-02T16:00:00,2.4,79.0,2.8,1.2,1.0,360.0,2.2,6.7,960.4,-0.9
2021-01-02T16:10:00,2.4,79.0,3.7,1.7,2.0,356.0,1.7,6.7,960.5,-0.9
2021-01-02T16:20:00,2.3,78.0,4.7,2.1,2.0,1.0,0.9,6.7,960.6,-1.0
2021-01-02T16:30:00,2.3,78.0,4.8,2.1,2.0,8.0,0.7,6.7,960.6,-1.1
2021-01-02T16:40:00,2.2,79.0,4.4,2.1,2.0,2.0,0.6,6.7,960.5,-1.1
2021-01-02T16:50:00,2.2,79.0,3.4,1.6,2.0,355.0,1.5,6.7,960.4,-1.1
2021-01-02T17:00:00,2.2,79.0,3.8,1.7,2.0,357.0,1.3,6.7,960.4,-1.1
2021-01-02T17:10:00,2.2,79.0,2.8,1.5,1.0,1.0,1.8,6.7,960.4,-1.1
2021-01-02T17:20:00,2.1,79.0,2.7,1.3,1.0,360.0,2.0,6.7,960.4,-1.1
2021-01-02T17:30:00,2.1,79.0,3.0,1.1,1.0,8.0,2.0,6.7,960.4,-1.0
2021-01-02T17:40:00,2.1,79.0,3.2,1.5,1.0,8.0,1.6,6.7,960.4,-1.1
2021-01-02T17:50:00,2.1,79.0,3.0,1.4,1.0,13.0,1.9,6.7,960.5,-1.1
2021-01-02T18:00:00,2.1,79.0,3.4,1.4,1.0,13.0,1.6,6.7,960.4,-1.1
2021-01-02T18:10:00,2.1,79.0,3.3,1.8,2.0,10.0,1.1,6.7,960.3,-1.1
2021-01-02T18:20:00,2.1,79.0,3.6,1.6,2.0,9.0,1.3,6.7,960.1,-1.1
2021-01-02T18:30:00,2.0,79.0,3.6,1.9,2.0,358.0,1.0,6.7,960.0,-1.1
2021-01-02T18:40:00,2.0,80.0,3.7,1.6,2.0,353.0,1.6,6.7,960.0,-1.1
2021-01-02T18:50:00,2.0,80.0,3.8,1.0,1.0,10.0,1.5,6.7,960.0,-1.1
2021-01-02T19:00:00,2.0,79.0,4.8,1.8,2.0,22.0,0.6,6.7,960.1,-1.3
2021-01-02T19:10:00,2.0,78.0,4.2,1.9,2.0,32.0,0.6,6.7,960.1,-1.5
2021-01-02T19:20:00,2.0,77.0,5.4,1.7,2.0,37.0,0.7,6.7,960.2,-1.5
2021-01-02T19:30:00,2.0,77.0,4.6,1.7,2.0,40.0,0.8,6.7,960.3,-1.6
2021-01-02T19:40:00,2.0,76.0,5.0,2.4,2.0,40.0,-0.5,6.7,960.4,-1.7
2021-01-02T19:50:00,2.0,76.0,5.0,2.0,2.0,44.0,0.4,6.7,960.3,-1.7
2021-01-02T20:00:00,2.0,76.0,5.1,2.0,2.0,41.0,0.4,6.7,960.4,-1.7
2021-01-02T20:10:00,2.0,76.0,4.7,1.6,2.0,38.0,1.0,6.7,960.4,-1.7
2021-01-02T20:20:00,2.0,76.0,3.9,1.5,1.0,31.0,1.2,6.7,960.4,-1.7
2021-01-02T20:30:00,2.0,76.0,3.9,1.6,2.0,24.0,1.1,6.7,960.4,-1.7
2021-01-02T20:40:00,1.9,77.0,4.7,2.0,2.0,12.0,0.5,6.7,960.5,-1.7
2021-01-02T20:50:00,1.9,77.0,3.6,1.5,1.0,23.0,0.9,6.7,960.5,-1.7
2021-01-02T21:00:00,1.8,77.0,4.7,1.4,1.0,19.0,1.1,6.7,960.5,-1.7
2021-01-02T21:10:00,1.8,77.0,4.6,1.7,2.0,16.0,0.1,6.7,960.5,-1.8
2021-01-02T21:20:00,1.7,78.0,3.8,0.8,1.0,20.0,1.4,6.7,960.4,-1.7
2021-01-02T21:30:00,1.7,77.0,4.5,1.0,1.0,27.0,1.4,6.7,960.4,-1.8
2021-01-02T21:40:00,1.6,77.0,4.0,1.4,1.0,16.0,0.9,6.7,960.4,-1.9
2021-01-02T21:50:00,1.5,77.0,2.9,0.9,1.0,35.0,1.5,6.7,960.4,-2.0
2021-01-02T22:00:00,1.5,77.0,2.9,0.9,1.0,12.0,1.4,6.7,960.4,-2.0
2021-01-02T22:10:00,1.5,78.0,2.5,0.4,1.0,2.0,1.5,6.7,960.5,-2.0
2021-01-02T22:20:00,1.4,78.0,2.4,0.6,1.0,4.0,1.4,6.7,960.5,-2.0
2021-01-02T22:30:00,1.4,78.0,4.1,1.2,1.0,16.0,0.8,6.7,960.6,-1.9
2021-01-02T22:40:00,1.3,79.0,4.4,1.4,1.0,26.0,0.8,6.7,960.5,-1.9
2021-01-02T22:50:00,1.3,80.0,3.5,1.3,1.0,35.0,0.8,6.7,960.6,-1.8
2021-01-02T23:00:00,1.3,80.0,2.5,0.8,1.0,42.0,1.2,6.7,960.6,-1.8
2021-01-02T23:10:00,1.2,81.0,3.1,1.1,1.0,38.0,0.9,6.7,960.6,-1.7
2021-01-02T23:20:00,1.2,80.0,3.4,1.1,1.0,6.0,0.8,6.6,960.6,-1.8
2021-01-02T23:30:00,1.2,80.0,3.7,1.4,1.0,23.0,0.8,6.6,960.6,-1.9
2021-01-02T23:40:00,1.1,80.0,2.1,0.6,1.0,18.0,1.1,6.6,960.6,-1.9
2021-01-02T23:50:00,1.1,80.0,2.4,0.9,1.0,20.0,1.1,6.7,960.6,-2.0
2021-01-03T00:00:00,1.1,80.0,1.4,0.3,1.0,339.0,1.1,6.7,960.6,-1.9
2021-01-03T00:10:00,1.1,80.0,2.1,0.8,1.0,327.0,1.1,6.7,960.6,-1.9
2021-01-03T00:20:00,1.1,80.0,2.7,0.9,1.0,335.0,1.0,6.7,960.5,-1.9
2021-01-03T00:30:00,1.1,80.0,1.6,0.8,1.0,330.0,1.1,6.7,960.5,-1.9
2021-01-03T00:40:00,1.1,81.0,1.7,0.5,1.0,327.0,1.1,6.7,960.5,-1.8
2021-01-03T00:50:00,1.0,82.0,2.6,0.6,1.0,334.0,1.0,6.7,960.5,-1.7
2021-01-03T01:00:00,1.0,82.0,2.2,0.6,1.0,350.0,1.0,6.7,960.5,-1.7
2021-01-03T01:10:00,1.0,83.0,0.8,0.1,0.0,331.0,1.0,6.7,960.5,-1.6
2021-01-03T01:20:00,0.9,84.0,0.6,0.1,0.0,310.0,0.9,6.7,960.4,-1.4
2021-01-03T01:30:00,1.0,84.0,0.8,0.1,0.0,324.0,1.0,6.6,960.4,-1.4
2021-01-03T01:40:00,1.0,84.0,0.8,0.1,0.0,10.0,1.0,6.6,960.3,-1.5
2021-01-03T01:50:00,1.0,84.0,0.9,0.2,0.0,354.0,1.0,6.6,960.3,-1.5
2021-01-03T02:00:00,1.0,84.0,1.8,0.7,1.0,358.0,1.0,6.6,960.4,-1.4
2021-01-03T02:10:00,0.9,84.0,1.4,0.5,1.0,6.0,0.9,6.7,960.4,-1.5
2021-01-03T02:20:00,0.9,84.0,2.4,0.3,1.0,333.0,0.9,6.7,960.4,-1.4
2021-01-03T02:30:00,0.9,84.0,2.1,0.9,1.0,329.0,0.9,6.7,960.4,-1.4
2021-01-03T02:40:00,0.9,85.0,1.8,0.7,1.0,338.0,0.9,6.7,960.5,-1.4
2021-01-03T02:50:00,0.9,84.0,1.9,0.6,1.0,322.0,0.9,6.7,960.5,-1.4
2021-01-03T03:00:00,1.0,85.0,2.7,1.4,1.0,327.0,0.8,6.7,960.5,-1.3
2021-01-03T03:10:00,0.9,84.0,2.5,1.3,1.0,344.0,0.8,6.7,960.5,-1.5
2021-01-03T03:20:00,0.9,84.0,2.3,0.6,1.0,334.0,0.9,6.7,960.5,-1.5
2021-01-03T03:30:00,0.9,84.0,1.4,0.6,1.0,1.0,0.9,6.7,960.4,-1.5
2021-01-03T03:40:00,0.9,83.0,1.4,0.3,1.0,349.0,0.9,6.7,960.4,-1.6
2021-01-03T03:50:00,0.9,83.0,2.4,0.9,1.0,346.0,0.9,6.7,960.4,-1.6
2021-01-03T04:00:00,0.9,83.0,1.6,0.5,1.0,358.0,0.9,6.7,960.5,-1.6
2021-01-03T04:10:00,0.9,83.0,1.5,0.6,1.0,326.0,0.9,6.7,960.5,-1.6
2021-01-03T04:20:00,0.9,83.0,2.6,0.8,1.0,327.0,0.9,6.7,960.5,-1.6
2021-01-03T04:30:00,0.9,83.0,2.1,1.1,1.0,335.0,0.9,6.7,960.5,-1.7
2021-01-03T04:40:00,0.9,83.0,2.0,0.6,1.0,350.0,0.9,6.7,960.5,-1.6
2021-01-03T04:50:00,0.9,83.0,2.1,1.0,1.0,354.0,0.9,6.7,960.4,-1.7
2021-01-03T05:00:00,0.9,83.0,1.8,0.9,1.0,342.0,0.9,6.7,960.4,-1.7
2021-01-03T05:10:00,0.8,83.0,1.4,0.4,1.0,343.0,0.8,6.7,960.5,-1.7
2021-01-03T05:20:00,0.8,84.0,1.8,0.8,1.0,344.0,0.8,6.7,960.5,-1.6
2021-01-03T05:30:00,0.8,83.0,1.6,0.6,1.0,337.0,0.8,6.7,960.5,-1.6
2021-01-03T05:40:00,0.9,83.0,1.7,0.8,1.0,334.0,0.9,6.7,960.5,-1.6
2021-01-03T05:50:00,0.9,83.0,1.6,0.5,1.0,333.0,0.9,6.7,960.5,-1.7
2021-01-03T06:00:00,0.9,83.0,2.2,0.9,1.0,336.0,0.9,6.7,960.5,-1.6
2021-01-03T06:10:00,0.9,84.0,2.2,0.9,1.0,330.0,0.9,6.7,960.5,-1.6
2021-01-03T06:20:00,0.9,84.0,2.1,0.8,1.0,323.0,0.9,6.7,960.5,-1.6
2021-01-03T06:30:00,0.9,83.0,1.4,0.4,1.0,324.0,0.9,6.7,960.6,-1.6
2021-01-03T06:40:00,0.9,83.0,1.5,0.6,1.0,341.0,0.9,6.7,960.7,-1.6
2021-01-03T06:50:00,0.9,83.0,1.7,0.4,1.0,334.0,0.9,6.6,960.8,-1.7
2021-01-03T07:00:00,0.9,83.0,1.2,0.6,1.0,331.0,0.9,6.7,960.8,-1.6
2021-01-03T07:10:00,0.9,83.0,1.5,0.3,1.0,336.0,0.9,6.6,960.8,-1.7
2021-01-03T07:20:00,0.9,83.0,1.5,0.4,1.0,330.0,0.9,6.6,960.9,-1.6
2021-01-03T07:30:00,0.9,83.0,1.2,0.4,1.0,357.0,0.9,6.7,960.9,-1.7
2021-01-03T07:40:00,0.9,83.0,1.3,0.5,1.0,342.0,0.9,6.7,960.9,-1.7
2021-01-03T07:50:00,0.9,83.0,0.8,0.1,0.0,12.0,0.9,6.6,960.9,-1.7
2021-01-03T08:00:00,0.9,83.0,1.1,0.2,0.0,325.0,0.9,6.7,960.9,-1.6
2021-01-03T08:10:00,0.9,83.0,1.1,0.3,1.0,346.0,0.9,6.7,960.9,-1.7
2021-01-03T08:20:00,0.9,83.0,0.7,0.1,0.0,336.0,0.9,6.7,960.9,-1.7
2021-01-03T08:30:00,0.9,83.0,0.3,0.0,0.0,344.0,0.9,6.6,961.0,-1.7
2021-01-03T08:40:00,0.9,83.0,0.2,0.0,0.0,355.0,0.9,6.6,961.0,-1.6
2021-01-03T08:50:00,0.9,83.0,0.6,0.1,0.0,31.0,0.9,6.6,961.1,-1.7
2021-01-03T09:00:00,1.0,83.0,0.3,0.0,0.0,12.0,1.0,6.6,961.2,-1.6
2021-01-03T09:10:00,1.0,84.0,1.1,0.5,1.0,353.0,1.0,6.6,961.2,-1.4
2021-01-03T09:20:00,1.0,84.0,1.0,0.4,1.0,334.0,1.0,6.6,961.3,-1.3
2021-01-03T09:30:00,1.1,85.0,1.4,0.6,1.0,323.0,1.1,6.6,961.3,-1.1
2021-01-03T09:40:00,1.1,86.0,1.6,0.6,1.0,319.0,1.1,6.6,961.3,-1.0
2021-01-03T09:50:00,1.1,86.0,1.6,0.7,1.0,326.0,1.1,6.6,961.5,-1.0
2021-01-03T10:00:00,1.2,86.0,2.3,0.5,1.0,317.0,1.2,6.6,961.5,-0.9
2021-01-03T10:10:00,1.2,85.0,1.6,0.5,1.0,328.0,1.2,6.6,961.5,-1.0
2021-01-03T10:20:00,1.2,84.0,1.2,0.3,1.0,1.0,1.2,6.6,961.6,-1.1
2021-01-03T10:30:00,1.3,82.0,1.3,0.4,1.0,7.0,1.3,6.6,961.7,-1.4
2021-01-03T10:40:00,1.3,82.0,1.2,0.5,1.0,5.0,1.3,6.6,961.7,-1.4
2021-01-03T10:50:00,1.3,81.0,1.5,0.8,1.0,24.0,1.3,6.6,961.8,-1.6
2021-01-03T11:00:00,1.3,81.0,1.4,0.6,1.0,19.0,1.3,6.6,961.9,-1.6
2021-01-03T11:10:00,1.3,81.0,1.5,0.6,1.0,27.0,1.3,6.6,961.9,-1.6
2021-01-03T11:20:00,1.3,81.0,1.7,0.8,1.0,12.0,1.3,6.6,961.7,-1.6
2021-01-03T11:30:00,1.4,81.0,1.3,0.4,1.0,11.0,1.4,6.6,961.7,-1.5
2021-01-03T11:40:00,1.4,81.0,1.4,0.6,1.0,5.0,1.4,6.6,961.8,-1.5
2021-01-03T11:50:00,1.5,80.0,1.1,0.4,1.0,350.0,1.5,6.6,961.7,-1.5
2021-01-03T12:00:00,1.5,80.0,1.1,0.3,1.0,0.0,1.5,6.6,961.7,-1.6
2021-01-03T12:10:00,1.5,79.0,1.4,0.8,1.0,20.0,1.5,6.6,961.7,-1.7
2021-01-03T12:20:00,1.5,79.0,1.3,0.6,1.0,17.0,1.5,6.6,961.6,-1.7
2021-01-03T12:30:00,1.6,80.0,1.1,0.3,1.0,340.0,1.6,6.6,961.6,-1.5
2021-01-03T12:40:00,1.6,79.0,1.5,0.8,1.0,9.0,1.6,6.6,961.5,-1.6
2021-01-03T12:50:00,1.6,79.0,1.3,0.5,1.0,359.0,1.6,6.6,961.5,-1.6
2021-01-03T13:00:00,1.6,79.0,1.1,0.5,1.0,12.0,1.6,6.6,961.5,-1.6
2021-01-03T13:10:00,1.6,80.0,1.5,0.4,1.0,350.0,1.6,6.6,961.5,-1.5
2021-01-03T13:20:00,1.7,80.0,0.7,0.1,0.0,7.0,1.7,6.6,961.5,-1.4
2021-01-03T13:30:00,1.7,80.0,1.4,0.4,1.0,348.0,1.7,6.6,961.5,-1.3
2021-01-03T13:40:00,1.8,80.0,0.8,0.3,1.0,329.0,1.8,6.6,961.5,-1.3
2021-01-03T13:50:00,1.9,80.0,0.8,0.1,0.0,335.0,1.9,6.6,961.5,-1.2
2021-01-03T14:00:00,1.9,79.0,1.0,0.2,0.0,310.0,1.9,6.6,961.5,-1.4
2021-01-03T14:10:00,2.0,78.0,0.7,0.1,0.0,315.0,2.0,6.6,961.5,-1.4
2021-01-03T14:20:00,2.0,78.0,0.6,0.1,0.0,305.0,2.0,6.6,961.6,-1.5
2021-01-03T14:30:00,2.0,78.0,0.7,0.1,0.0,323.0,2.0,6.6,961.6,-1.5
2021-01-03T14:40:00,2.0,77.0,0.1,0.0,0.0,331.0,2.0,6.6,961.7,-1.5
2021-01-03T14:50:00,2.1,77.0,0.5,0.0,0.0,282.0,2.1,6.6,961.7,-1.6
2021-01-03T15:00:00,2.0,78.0,1.0,0.3,1.0,284.0,2.0,6.6,961.8,-1.4
2021-01-03T15:10:00,2.0,79.0,1.1,0.4,1.0,287.0,2.0,6.6,961.8,-1.3
2021-01-03T15:20:00,2.0,79.0,1.2,0.3,1.0,238.0,2.0,6.6,961.8,-1.3
2021-01-03T15:30:00,2.1,79.0,1.4,0.6,1.0,288.0,2.1,6.6,961.8,-1.3
2021-01-03T15:40:00,2.1,78.0,1.3,0.7,1.0,302.0,2.1,6.6,961.9,-1.4
2021-01-03T15:50:00,2.1,77.0,0.8,0.2,0.0,299.0,2.1,6.6,961.9,-1.4
2021-01-03T16:00:00,2.1,77.0,0.5,0.0,0.0,4.0,2.1,6.6,961.9,-1.5
2021-01-03T16:10:00,2.1,77.0,0.4,0.0,0.0,359.0,2.1,6.6,962.0,-1.5
2021-01-03T16:20:00,2.1,77.0,0.1,0.0,0.0,357.0,2.1,6.6,962.1,-1.5
2021-01-03T16:30:00,2.0,77.0,0.6,0.0,0.0,31.0,2.0,6.6,962.1,-1.5
2021-01-03T16:40:00,2.0,78.0,0.8,0.2,0.0,8.0,2.0,6.6,962.1,-1.5
2021-01-03T16:50:00,2.0,78.0,0.8,0.2,0.0,353.0,2.0,6.6,962.2,-1.5
2021-01-03T17:00:00,1.9,78.0,0.7,0.2,0.0,0.0,1.9,6.6,962.2,-1.5
2021-01-03T17:10:00,1.9,79.0,1.2,0.3,1.0,18.0,1.9,6.6,962.3,-1.4
2021-01-03T17:20:00,1.9,79.0,1.2,0.5,1.0,8.0,1.9,6.6,962.3,-1.3
2021-01-03T17:30:00,1.9,79.0,1.1,0.5,1.0,3.0,1.9,6.6,962.3,-1.4
2021-01-03T17:40:00,1.9,79.0,1.1,0.3,1.0,8.0,1.9,6.6,962.4,-1.4
2021-01-03T17:50:00,1.8,79.0,0.6,0.0,0.0,16.0,1.8,6.6,962.4,-1.4
2021-01-03T18:00:00,1.8,80.0,0.7,0.1,0.0,18.0,1.8,6.6,962.4,-1.3
2021-01-03T18:10:00,1.8,81.0,1.1,0.5,1.0,28.0,1.8,6.6,962.4,-1.2
2021-01-03T18:20:00,1.8,81.0,0.9,0.3,1.0,33.0,1.8,6.6,962.5,-1.2
2021-01-03T18:30:00,1.8,81.0,1.0,0.2,0.0,38.0,1.8,6.6,962.6,-1.1
2021-01-03T18:40:00,1.8,81.0,1.0,0.3,1.0,38.0,1.8,6.6,962.7,-1.1
2021-01-03T18:50:00,1.8,81.0,0.8,0.3,1.0,28.0,1.8,6.6,962.7,-1.1
2021-01-03T19:00:00,1.8,81.0,0.9,0.1,0.0,28.0,1.8,6.6,962.7,-1.1
2021-01-03T19:10:00,1.8,81.0,0.8,0.1,0.0,27.0,1.8,6.6,962.8,-1.1
2021-01-03T19:20:00,1.7,81.0,1.1,0.3,1.0,21.0,1.7,6.6,962.9,-1.1
2021-01-03T19:30:00,1.7,82.0,1.1,0.6,1.0,23.0,1.7,6.6,963.0,-1.1
2021-01-03T19:40:00,1.7,82.0,0.9,0.4,1.0,23.0,1.7,6.6,963.0,-1.0
2021-01-03T19:50:00,1.7,82.0,0.6,0.3,1.0,20.0,1.7,6.6,963.0,-1.0
2021-01-03T20:00:00,1.6,82.0,0.9,0.2,0.0,25.0,1.6,6.6,963.1,-1.0
2021-01-03T20:10:00,1.6,83.0,0.7,0.2,0.0,13.0,1.6,6.6,963.2,-1.0
2021-01-03T20:20:00,1.5,83.0,0.7,0.3,1.0,0.0,1.5,6.6,963.2,-1.0
2021-01-03T20:30:00,1.5,83.0,0.7,0.3,1.0,358.0,1.5,6.6,963.2,-1.1
2021-01-03T20:40:00,1.4,84.0,0.8,0.2,0.0,7.0,1.4,6.6,963.3,-1.1
2021-01-03T20:50:00,1.2,84.0,0.6,0.1,0.0,356.0,1.2,6.6,963.3,-1.2
2021-01-03T21:00:00,1.1,84.0,0.7,0.2,0.0,29.0,1.1,6.6,963.3,-1.2
2021-01-03T21:10:00,0.9,85.0,0.7,0.2,0.0,28.0,0.9,6.6,963.3,-1.3
2021-01-03T21:20:00,0.7,85.0,0.7,0.1,0.0,32.0,0.7,6.6,963.3,-1.4
2021-01-03T21:30:00,0.5,86.0,0.9,0.6,1.0,32.0,0.5,6.6,963.3,-1.5
2021-01-03T21:40:00,0.4,87.0,0.4,0.0,0.0,35.0,0.4,6.6,963.3,-1.5
2021-01-03T21:50:00,0.3,88.0,0.0,0.0,0.0,0.0,0.3,6.6,963.4,-1.5
2021-01-03T22:00:00,0.1,88.0,1.0,0.1,0.0,33.0,0.1,6.6,963.4,-1.7
2021-01-03T22:10:00,0.0,89.0,1.1,0.2,0.0,43.0,0.0,6.6,963.4,-1.6
2021-01-03T22:20:00,-0.1,89.0,0.8,0.1,0.0,49.0,-0.1,6.6,963.4,-1.7
2021-01-03T22:30:00,-0.2,90.0,0.0,0.0,0.0,277.0,-0.2,6.6,963.4,-1.6
2021-01-03T22:40:00,-0.2,90.0,0.6,0.1,0.0,350.0,-0.2,6.6,963.4,-1.6
2021-01-03T22:50:00,-0.3,90.0,0.2,0.0,0.0,21.0,-0.3,6.6,963.4,-1.7
2021-01-03T23:00:00,-0.3,89.0,1.1,0.4,1.0,44.0,-0.3,6.6,963.4,-1.8
2021-01-03T23:10:00,-0.3,90.0,0.9,0.5,1.0,44.0,-0.3,6.6,963.4,-1.8
2021-01-03T23:20:00,-0.3,90.0,0.9,0.5,1.0,50.0,-0.3,6.6,963.3,-1.8
2021-01-03T23:30:00,-0.3,89.0,0.9,0.4,1.0,55.0,-0.3,6.6,963.3,-1.8
2021-01-03T23:40:00,-0.3,89.0,0.8,0.1,0.0,74.0,-0.3,6.6,963.3,-1.9
2021-01-03T23:50:00,-0.4,89.0,1.0,0.4,1.0,69.0,-0.4,6.6,963.3,-2.0
2021-01-04T00:00:00,-0.6,90.0,1.0,0.5,1.0,51.0,-0.6,6.6,963.2,-2.0
2021-01-04T00:10:00,-0.6,90.0,0.9,0.4,1.0,54.0,-0.6,6.6,963.2,-2.0
2021-01-04T00:20:00,-0.7,91.0,1.1,0.6,1.0,42.0,-0.7,6.6,963.1,-2.0
2021-01-04T00:30:00,-0.7,91.0,1.3,0.9,1.0,46.0,-0.7,6.6,963.1,-2.0
2021-01-04T00:40:00,-0.8,91.0,1.3,0.8,1.0,50.0,-0.8,6.6,963.1,-2.1
2021-01-04T00:50:00,-0.9,90.0,1.2,0.5,1.0,53.0,-0.9,6.6,963.0,-2.2
2021-01-04T01:00:00,-0.9,91.0,0.9,0.2,0.0,65.0,-0.9,6.6,963.0,-2.3
2021-01-04T01:10:00,-1.0,91.0,0.0,0.0,0.0,41.0,-1.0,6.6,963.1,-2.3
2021-01-04T01:20:00,-1.0,91.0,1.0,0.2,0.0,45.0,-1.0,6.6,963.0,-2.3
2021-01-04T01:30:00,-1.0,92.0,0.8,0.2,0.0,43.0,-1.0,6.6,963.0,-2.1
2021-01-04T01:40:00,-0.9,93.0,0.0,0.0,0.0,0.0,-0.9,6.6,963.0,-1.9
2021-01-04T01:50:00,-0.9,92.0,0.9,0.1,0.0,57.0,-0.9,6.6,963.0,-2.0
2021-01-04T02:00:00,-0.9,92.0,0.9,0.3,1.0,59.0,-0.9,6.6,962.9,-2.1
2021-01-04T02:10:00,-0.9,92.0,0.8,0.2,0.0,44.0,-0.9,6.6,962.9,-2.1
2021-01-04T02:20:00,-0.8,92.0,0.9,0.3,1.0,25.0,-0.8,6.6,963.0,-2.0
2021-01-04T02:30:00,-0.8,92.0,0.7,0.2,0.0,4.0,-0.8,6.6,963.1,-1.9
2021-01-04T02:40:00,-0.8,92.0,0.0,0.0,0.0,0.0,-0.8,6.6,963.1,-1.9
2021-01-04T02:50:00,-0.7,92.0,1.3,0.1,0.0,334.0,-0.7,6.6,963.1,-1.9
2021-01-04T03:00:00,-0.6,92.0,0.3,0.0,0.0,56.0,-0.6,6.6,963.1,-1.7
2021-01-04T03:10:00,-0.5,92.0,0.0,0.0,0.0,357.0,-0.5,6.6,963.2,-1.7
2021-01-04T03:20:00,-0.4,92.0,0.7,0.1,0.0,351.0,-0.4,6.6,963.3,-1.5
2021-01-04T03:30:00,-0.3,92.0,1.2,0.5,1.0,344.0,-0.3,6.6,963.2,-1.4
2021-01-04T03:40:00,-0.2,92.0,1.1,0.1,0.0,348.0,-0.2,6.6,963.2,-1.3
2021-01-04T03:50:00,-0.1,92.0,1.0,0.3,1.0,340.0,-0.1,6.6,963.1,-1.2
2021-01-04T04:00:00,-0.1,92.0,1.7,0.4,1.0,306.0,-0.1,6.6,963.1,-1.1
2021-01-04T04:10:00,0.1,93.0,1.8,1.1,1.0,301.0,0.1,6.6,963.0,-0.9
2021-01-04T04:20:00,0.1,93.0,1.5,0.8,1.0,308.0,0.1,6.6,963.0,-0.8
2021-01-04T04:30:00,0.1,92.0,1.3,0.3,1.0,331.0,0.1,6.6,963.0,-0.9
